group;nome;noun.artifact;noun.cognition;noun.act;noun.state;noun.communication;noun.relation;noun.attribute;noun.substance;noun.food;noun.object;noun.phenomenon;noun.possession;noun.group;noun.feeling;noun.person;noun.time;noun.animal;noun.event;noun.plant;noun.location;noun.shape;noun.body;noun.process;noun.quantity;noun.motive;distance_to_cluster;ID;Dim 1;Dim 2;Dim 3;Dim 4;Dim 5;cluster;Dim 1_centro;Dim 2_centro;Dim 3_centro;Dim 4_centro;Dim 5_centro
Analitico&Sintetico;atto;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.324728262414132;40;-0.148119972957011;-0.0446002784730649;-0.265594537408988;-0.21740424905089;0.062761502662887;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;attore;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331332;41;0.194913878533242;-0.354911562824531;-0.0911634185861733;0.0621599657927615;-0.23221823430587;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico;autorità ;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0.322376996221265;42;-0.121649835386931;-0.117693119675723;-0.0183387888205033;0.210493606533624;-0.149035499000095;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;avventura;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.185311602621507;43;-0.2589361859586;-0.0978342557138766;0.0532165787648985;-0.120384260480014;-0.032466826572121;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;avversario;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331345;44;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927607;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;azione;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;101.555.784.856.388;45;-0.525985786616643;-0.0678444456385129;0.411354746065784;-0.868234337963949;-0.0262287107042672;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;bacio;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.255967058374553;46;-0.0804686949052863;-0.135523970711959;-0.078990060057754;-0.189537561907292;0.0194560937084387;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;bagno;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.354545650601329;47;0.0173232420110972;0.0212166577062278;-0.135673082914837;-0.267615734734825;0.086181771418774;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;ballo;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.436370710700852;48;-0.332890813994837;-0.0549913746462919;-0.108646556302195;-0.402751825244545;-0.072095653774596;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;bambina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331345;49;0.194913878533241;-0.354911562824534;-0.0911634185861731;0.0621599657927604;-0.232218234305869;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico;bambino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;50;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Sintetico;banco;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0.602935274619876;51;0.319604943516071;0.68890950516729;0.048607891183126;-0.23068247500578;-0.208023509509007;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;bandiera;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308700357902398;52;0.163424925190279;-0.0208447995932147;-0.0792347562414779;-0.0915736098490757;0.0450132793474632;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;barba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0.783950180272611;53;0.78537840257879;-0.00968414138928626;0.309757126604067;0.0886046713467295;0.557643120853432;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;base;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.795966514275919;54;-0.0869171530112803;0.53862397606853;-0.535258009005367;0.23768336413752;0.0843477507558679;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;battaglia;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.255967058374553;55;-0.0804686949052863;-0.135523970711959;-0.078990060057754;-0.189537561907292;0.0194560937084386;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;bene;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0.363406337370108;56;-0.166287051849624;0.000859760899918381;0.217390080273546;0.217672230039674;0.174733252831009;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;bestia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0.34436128193228;57;0.520269344305749;-0.406603373085896;-0.0549236026436672;0.0976057512007822;-0.333591036130543;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico;bicicletta;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308700357902398;58;0.163424925190279;-0.0208447995932147;-0.0792347562414779;-0.0915736098490757;0.0450132793474632;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;bisogno;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.430395144670863;59;0.0381965149481188;0.0672763071273828;0.327798510368718;0.0859365910444124;-0.166415901192745;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;bocca;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0.405572276655701;60;0.637965245797615;0.160657238514634;0.132013602980443;0.10265441704183;-0.0581341358991233;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;bomba;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.500161204238479;61;0.231369617236928;-0.0730327433307353;0.390977588956181;-0.301099253593587;0.137994405626425;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;bordo;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0.896816917531796;62;0.176560093808219;0.818600947282755;-0.217666535832465;-0.0495773040768677;-0.499309093519726;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;borsa;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308700357902398;63;0.163424925190279;-0.0208447995932147;-0.0792347562414779;-0.0915736098490757;0.0450132793474632;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;bosco;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.126588049903686;64;0.215212061119074;0.147978323540413;0.0529988321490374;-0.0699989861993491;-0.0187643927592942;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;bottiglia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.1370436153789;65;0.268933950506643;0.260118397529874;0.0137894451303648;0.0305699846601418;-0.0206738988982859;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;braccio;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0.341329312173648;66;0.4631623631271;0.411774550310157;0.0755058846236058;0.118863882098069;0.179465104347439;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;buongiorno;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285173642055355;67;-0.00201828977782886;-0.0866617357725059;-0.209156210735628;-0.041362124165142;0.0215930105915758;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;buono;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0.329795575948922;68;-0.0604123825918346;-0.126037543610814;-0.163536627700323;0.0658545347410964;-0.184205175520108;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;caccia;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.383328551953539;69;0.342678707783605;-0.0304751525551355;-0.0994332669723318;-0.232169949326804;-0.0151910304059004;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;calcio;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.536346772114509;70;0.180157639394941;0.0285794287221241;0.153166777664173;-0.451640294179395;0.296371309905863;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;caldo;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.35197277420186;71;-0.186240377562125;-0.0453374550119843;0.0406425776124823;0.319311456626549;0.111359308240714;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;calma;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.702669082719084;72;-0.391515774730473;-0.175004482755398;0.375259504056242;0.499305063332617;0.0907540724422403;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;calza;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308700357902398;73;0.163424925190279;-0.0208447995932147;-0.0792347562414779;-0.0915736098490757;0.0450132793474632;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;cambio;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0.76541895827747;74;0.360682485454639;0.297623084824918;0.191416199028159;-0.335362770812705;0.73224067485763;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;camera;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0.401654082514982;75;0.356201392928381;0.249203084598185;-0.160111356145263;-0.090061988227631;0.340880870746083;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;camicia;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308700357902398;76;0.163424925190279;-0.0208447995932147;-0.0792347562414779;-0.0915736098490757;0.0450132793474632;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;cammino;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.255967058374553;77;-0.0804686949052863;-0.135523970711959;-0.078990060057754;-0.189537561907292;0.0194560937084386;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;campagna;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0.666486890088381;78;-0.258638590462498;0.238275486323504;0.130250002940211;-0.457490454079842;-0.371385857189093;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;campione;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0.434213206860691;79;0.424944221029718;0.0550275863562548;0.16867990649436;0.347576868387389;-0.0311651744393087;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;campo;1;1;1;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;109.518.097.151.467;80;-0.282558809887297;0.972176968135383;0.509612441850968;-0.0161223250410567;-0.289156532455786;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;canale;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0.796272490938955;81;0.641194613398474;0.496844009669854;0.248373415383701;-0.0225072473937504;0.676266426793574;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;cane;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0.421131896801557;82;0.618061281222132;-0.24986274466771;-0.111606625500751;0.0195275783732486;-0.266865358420208;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Sintetico;canzone;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285173642055355;83;-0.00201828977782886;-0.0866617357725059;-0.209156210735628;-0.041362124165142;0.0215930105915758;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;capitale;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0.403128559385486;84;0.0722339337545099;0.20660512519729;0.029740348506778;-0.0961007530004387;-0.277697192822921;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;capitano;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;85;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;capo;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0.928759653074805;86;102.095.236.213.958;0.436342651226748;0.18952526291708;0.189896245509084;-0.380822314581723;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;cappello;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.545822888097841;87;0.295935183050483;0.138015836748872;-0.0314866290399978;-0.141079871470353;0.568908006097165;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;carabiniere;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;88;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;carattere;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.359829782479494;89;-0.25389165561385;0.0455862372269105;-0.145961899738752;0.29144476948295;0.154664717195162;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;carbone;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.546628608422414;90;0.201030912331963;0.0746390781432805;0.616638370947728;-0.0980879684001567;0.0437736372943439;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;carcere;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196768581428385;91;-0.161144249042214;0.0589063727043118;-0.003466444092184;-0.198462433307546;0.0342588511382176;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;carica;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.613619366009591;92;-0.374540445450419;0.268125017350287;0.432806751666571;-0.178259097440508;-0.164483800371589;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;carità ;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0678463661948947;93;-0.217112972889793;-0.0543869739723496;0.00422097028228899;-0.0235749467772259;0.0588331611418743;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;carne;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;107.977.835.710.057;94;0.712738469890757;0.000210821307782029;0.586781674752428;0.0289808183878506;0.886854205394551;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;carogna;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0.34436128193228;95;0.520269344305749;-0.406603373085896;-0.0549236026436672;0.0976057512007822;-0.333591036130543;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico;carriera;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.255967058374553;96;-0.0804686949052863;-0.135523970711959;-0.078990060057754;-0.189537561907292;0.0194560937084386;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;carrozza;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.308700357902398;97;0.163424925190279;-0.0208447995932147;-0.0792347562414779;-0.0915736098490757;0.0450132793474632;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;carta;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.401242423177112;98;0.258608044522398;0.0774416636615777;0.0230006269862985;-0.303464856437245;0.298508226789;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;casa;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0.41656520855327;99;0.219604630877382;0.424924154791376;-0.200555951644373;-0.126559842606325;-0.0805735093575678;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;caso;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0.707165730979754;100;-0.427956737884834;-0.0574966275946088;0.344432170067585;-0.0608159968622162;-0.520117981842552;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;catena;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.216746667555292;101;0.176359720050951;0.385855948698209;0.0795268396319967;0.0178854561031828;0.0873383523844772;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;cattivo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;102;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;causa;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0.413217427384801;103;-0.566288289261901;-0.0443794046620381;-0.0849704924473068;-0.137521763333901;0.150248211702096;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;cavaliere;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0453080525331344;104;0.194913878533241;-0.354911562824534;-0.091163418586173;0.0621599657927608;-0.232218234305868;2;0.212096760508186;-0.323002070097114;-0.085150037927765;0.0766500936705198;-0.210009499258541
Analitico&Sintetico;cavallo;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0.381284184243827;105;0.594289416279151;0.208426587268512;0.0500292610728706;0.0660157700681634;-0.122046700722961;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;cena;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.406693191427848;106;0.316896576476015;-0.100990544164578;0.148119591309446;-0.124455780388882;0.301854472506466;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;centro;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.449043340638183;107;-0.0402741952709599;0.399704856939508;-0.134417958263873;-0.0489754131575665;-0.0414389662690004;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;cerimonia;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0.432786493607835;108;-0.265239535943112;-0.145915066885187;0.0779579210490385;-0.374885138100945;-0.115401062729044;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;cervello;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0.628831011970586;109;0.526628736386658;-0.193941281348736;0.263800665654768;0.293120074197856;0.289453690826452;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;chiave;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.376769037569854;110;-0.0194554407129608;0.121189868905487;-0.285855952935878;0.0474039815253499;0.182013327472062;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;cibo;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.486150152513523;111;0.31834852135837;-0.219382275575694;0.290712630706473;-0.0376735045723995;0.206125884353572;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;cifra;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0.321156795587556;112;0.0524600304496904;0.251114791585798;-0.0851117714667443;-0.0536198886940543;-0.0787635852562965;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;cima;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0.528209237574092;113;0.171869974965771;0.166896003565213;0.00563204137352805;0.105031137451739;-0.438730853734015;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;cinema;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40505750189171;114;0.095773647138554;0.07007889264568;-0.265839233592712;-0.119440296992676;0.0883186883019115;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;classe;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.341434559237617;115;0.0253287023234169;0.178683928557511;-0.138616765298462;-0.0123932705354926;0.180118934933793;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Sintetico;clima;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.245559837473907;116;-0.112834502779415;-0.139895713013315;0.109654905438259;0.0556578644057372;-0.0736353186434292;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;coda;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0.705502184901943;117;0.588933647308095;0.515862188159592;-0.288853276607757;0.0233322873411877;-0.324806422404892;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico;cognome;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.285173642055355;118;-0.00201828977782886;-0.0866617357725059;-0.209156210735628;-0.041362124165142;0.0215930105915758;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico;colazione;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.486150152513523;119;0.31834852135837;-0.219382275575694;0.290712630706473;-0.0376735045723995;0.206125884353572;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;collina;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.267263161180571;120;0.21666400600143;0.0295865921292974;0.195591871546064;0.0167832896171334;-0.114492980912189;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Sintetico;collo;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0.401654082514982;121;0.356201392928381;0.249203084598185;-0.160111356145263;-0.090061988227631;0.340880870746083;3;0.270981596186198;0.196711085241195;0.095148931250677;-0.0151444734554311;0.0570891691292495
Analitico&Sintetico;colore;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.254894935497785;122;0.0267806472057723;0.0602921971463952;0.00397627409856509;0.0743890052809899;0.0843903467808989;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
Analitico&Sintetico;colpa;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.61124162746479;123;-0.537617457909656;-0.132943025455956;0.318821177382883;0.323262938446867;0.131922564513551;1;-0.196852617172649;-0.000929919372101417;-0.021608469145203;-0.015341527925229;0.0343374150131737
